,count,dep,deprel,head,lang,left_dist,right_dist
7898,1,ADP,advmod,SCONJ,german,1,0
7899,109,PRON,nmod,NOUN,german,230,130
7900,25,NOUN,dobj,NOUN,german,8,105
7901,1,PRON,case,ADV,german,1,0
7902,8,ADV,mwe,NOUN,german,9,7
7903,1,CONJ,conj,ADJ,german,0,2
7904,3,NOUN,compound,ADV,german,3,1
7905,15,X,compound,X,german,33,0
7906,1,CONJ,case,NUM,german,1,0
7907,2,PRON,nsubj,PART,german,13,0
7908,2,CONJ,advmod,ADV,german,2,0
7909,2,NOUN,csubj,NOUN,german,8,12
7910,5,ADV,cc,ADJ,german,12,4
7911,1,PRON,appos,DET,german,0,1
7912,4,VERB,auxpass,VERB,german,21,0
7913,603,ADV,advmod,NUM,german,669,15
7914,61,ADV,advmod,CONJ,german,14,52
7915,70,VERB,ccomp,NOUN,german,0,812
7916,1,PART,advmod,ADJ,german,5,0
7917,12,NUM,appos,NUM,german,0,35
7918,1,CONJ,conj,ADP,german,0,1
7919,1,NUM,dep,PROPN,german,0,2
7920,4,ADP,conj,VERB,german,0,34
7921,17,NOUN,xcomp,VERB,german,6,76
7922,13877,ADJ,amod,NOUN,german,17575,115
7923,733,NOUN,nsubj,NOUN,german,3978,264
7924,14,PROPN,nmod,PRON,german,1,41
7925,10,X,advmod,NOUN,german,19,1
7926,9,NOUN,conj,NUM,german,0,36
7927,6,NOUN,parataxis,ADJ,german,8,23
7928,1,NOUN,nsubj,PART,german,3,0
7929,1,PRON,nmod,PUNCT,german,13,0
7930,3,PRON,nsubj,CONJ,german,1,2
7931,1,ADJ,dep,PROPN,german,0,18
7932,3,PRON,dobj,AUX,german,5,3
7933,1,X,appos,ADJ,german,0,3
7934,6,NOUN,dobj,PROPN,german,0,40
7935,2,VERB,aux,VERB,german,0,4
7936,140,PROPN,iobj,VERB,german,269,244
7937,7,ADP,parataxis,VERB,german,9,132
7938,5,ADP,cop,PROPN,german,20,0
7939,4,VERB,amod,NOUN,german,6,0
7940,1,ADV,mwe,PROPN,german,0,1
7941,10,NOUN,compound,ADP,german,0,28
7942,1,PRON,expl,ADV,german,2,0
7943,402,NOUN,appos,PROPN,german,7,1544
7944,2,PRON,dobj,PROPN,german,1,1
7945,115,PRON,dep,VERB,german,224,146
7946,3,ADP,amod,NOUN,german,10,0
7947,5,VERB,acl,ADV,german,0,42
7948,2,PART,neg,PART,german,1,13
7949,3,PUNCT,dep,NOUN,german,4,0
7950,9,ADV,advmod,DET,german,11,0
7951,325,ADP,case,VERB,german,1127,817
7952,2,CONJ,appos,NOUN,german,0,9
7953,2,VERB,ccomp,PROPN,german,7,18
7954,1,X,punct,X,german,0,1
7955,1,PRON,nmod,PART,german,5,0
7956,2,VERB,conj,NUM,german,0,7
7957,2,VERB,csubj,PRON,german,13,0
7958,1,PRON,parataxis,VERB,german,0,3
7959,28,PRON,nsubj,PRON,german,64,7
7960,2,NOUN,compound,X,german,2,2
7961,2257,PROPN,conj,PROPN,german,14,15621
7962,2,NUM,dobj,NUM,german,0,3
7963,62,ADV,advmod,ADP,german,54,37
7964,2,ADJ,advcl,PROPN,german,13,9
7965,1,PROPN,conj,PUNCT,german,0,1
7966,233,NOUN,conj,VERB,german,100,2422
7967,1,VERB,ccomp,PART,german,0,9
7968,38,VERB,ccomp,ADJ,german,0,348
7969,378,NOUN,nmod,PROPN,german,377,1217
7970,2,ADV,mwe,VERB,german,12,0
7971,1,PRON,iobj,PART,german,0,1
7972,121,PUNCT,punct,X,german,58,161
7973,1,PART,cc,ADJ,german,2,0
7974,1,AUX,xcomp,VERB,german,0,2
7975,12,X,dep,ADJ,german,52,20
7976,4786,NOUN,det,NOUN,german,16,12278
7977,1,ADJ,xcomp,AUX,german,1,0
7978,7,NUM,conj,PROPN,german,0,24
7979,14,ADJ,ccomp,NOUN,german,0,153
7980,2217,PRON,dobj,VERB,german,6345,1345
7981,1,CONJ,mwe,ADJ,german,0,1
7982,1003,ADP,case,PRON,german,1033,26
7983,1,PROPN,nmod,PUNCT,german,10,0
7984,244,NUM,appos,NOUN,german,4,376
7985,1,DET,root,ROOT,german,0,1
7986,21,NUM,amod,NOUN,german,31,0
7987,2,NOUN,cop,VERB,german,35,0
7988,12452,NOUN,nmod,VERB,german,37439,28689
7989,869,NOUN,compound,NOUN,german,1777,95
7990,1,NOUN,advmod,ADV,german,1,0
7991,2,NOUN,det,DET,german,0,5
7992,233,PROPN,conj,NOUN,german,0,2759
7993,5,ADP,mwe,VERB,german,6,12
7994,1,PRON,dep,ADP,german,1,0
7995,4,DET,det,ADP,german,3,4
7996,13,NOUN,det,ADP,german,0,29
7997,5,NOUN,amod,PROPN,german,6,0
7998,3491,AUX,auxpass,VERB,german,17952,1490
7999,75,NUM,nmod,NUM,german,2,155
8000,13,PROPN,nsubjpass,NOUN,german,83,27
8001,11,NUM,nummod,ADV,german,12,3
8002,3365,AUX,aux,VERB,german,15996,1525
8003,19,PROPN,cop,PROPN,german,32,1
8004,51,NOUN,nummod,NOUN,german,85,1
8005,1,ADV,nsubj,VERB,german,0,5
8006,28,NOUN,cop,NOUN,german,110,4
8007,162,SCONJ,mark,ADJ,german,1032,29
8008,39,VERB,xcomp,NOUN,german,0,364
8009,2,DET,det,PART,german,1,1
8010,1,CONJ,conj,PROPN,german,0,8
8011,17734,PUNCT,punct,VERB,german,8841,162418
8012,11,PRON,dep,ADJ,german,41,12
8013,2,NOUN,dep,PART,german,6,0
8014,5,NOUN,dep,X,german,34,11
8015,1,PUNCT,compound,PROPN,german,1,0
8016,1,ADV,mwe,ADJ,german,0,2
8017,39,VERB,csubjpass,VERB,german,46,346
8018,264,ADJ,advmod,NOUN,german,835,69
8019,1,DET,iobj,VERB,german,3,0
8020,2607,PROPN,nmod,NOUN,german,693,8632
8021,16,PUNCT,punct,PART,german,3,89
8022,2,X,appos,NUM,german,2,0
8023,3,CONJ,conj,NOUN,german,0,4
8024,1,PRON,appos,ADJ,german,0,3
8025,2,CONJ,case,VERB,german,6,0
8026,1,PRON,nsubjpass,AUX,german,6,0
8027,8,PROPN,punct,PROPN,german,6,9
8028,28,ADJ,appos,NOUN,german,4,130
8029,92,NOUN,nmod,PRON,german,57,295
8030,1,SCONJ,mark,PUNCT,german,1,0
8031,1,PUNCT,dep,CONJ,german,0,3
8032,29808,DET,det,NOUN,german,45544,62
8033,591,VERB,ccomp,VERB,german,1442,5034
8034,1,ADJ,parataxis,PROPN,german,0,9
8035,24,X,dep,NOUN,german,27,39
8036,1,NUM,dep,NUM,german,0,2
8037,2,ADP,mwe,ADJ,german,3,1
8038,1952,ADV,advmod,NOUN,german,5279,528
8039,1,PROPN,name,DET,german,0,1
8040,38,VERB,xcomp,ADJ,german,1,271
8041,12,ADV,conj,ADJ,german,9,34
8042,1,PART,nmod,VERB,german,7,0
8043,30,PROPN,advmod,PROPN,german,39,23
8044,50,ADV,neg,VERB,german,111,61
8045,1,CONJ,mark,VERB,german,10,0
8046,11,NUM,compound,ADJ,german,22,0
8047,3,NOUN,nmod,PUNCT,german,7,2
8048,7,ADJ,amod,ADV,german,2,26
8049,1715,PROPN,appos,PROPN,german,24,3812
8050,1,NOUN,advcl,PRON,german,0,8
8051,100,ADJ,compound,ADJ,german,193,0
8052,7,VERB,acl,AUX,german,3,14
8053,2,ADJ,nsubj,ADJ,german,13,0
8054,29,PRON,conj,NOUN,german,0,141
8055,1,X,dep,PART,german,0,12
8056,47,ADJ,advmod,ADV,german,55,0
8057,9,DET,dep,NOUN,german,14,17
8058,4,NUM,nmod,ADV,german,0,8
8059,566,PRON,nsubj,NOUN,german,2017,20
8060,3,NOUN,nmod,DET,german,0,14
8061,6,NUM,conj,NOUN,german,0,60
8062,6,AUX,aux,AUX,german,50,1
8063,1551,SCONJ,mark,VERB,german,13031,12
8064,1,ADV,compound,ADV,german,1,0
8065,3,NOUN,csubj,VERB,german,27,11
8066,19,NUM,dep,NOUN,german,4,45
8067,6,PROPN,nsubjpass,ADJ,german,49,0
8068,7,ADJ,dobj,VERB,german,21,15
8069,2,DET,conj,NOUN,german,5,8
8070,18,VERB,cop,VERB,german,101,5
8071,4,ADP,advmod,NOUN,german,13,6
8072,1,ADJ,dep,NOUN,german,1,0
8073,733,PROPN,case,PROPN,german,1014,28
8074,3,PART,mwe,ADV,german,0,3
8075,1,PART,case,NOUN,german,1,0
8076,1,X,dep,SCONJ,german,0,1
8077,56,ADV,conj,ADV,german,0,142
8078,2,VERB,advcl,PART,german,0,16
8079,5,ADJ,dep,ADP,german,0,7
8080,3,X,parataxis,VERB,german,8,3
8081,31,NOUN,nummod,PROPN,german,33,2
8082,2,CONJ,dep,ADV,german,1,1
8083,1,VERB,parataxis,PRON,german,0,6
8084,1,AUX,acl,PROPN,german,0,10
8085,1,NOUN,advcl,ADV,german,0,8
8086,15,X,dep,PROPN,german,37,13
8087,11675,VERB,root,ROOT,german,0,86498
8088,1,PRON,dobj,X,german,1,0
8089,1,PROPN,cop,ADJ,german,2,0
8090,1,PRON,neg,PROPN,german,1,0
8091,8,PROPN,neg,PROPN,german,9,3
8092,1,PRON,det,ADV,german,1,0
8093,35,PRON,det,PROPN,german,70,0
8094,1,NOUN,dep,ADP,german,0,2
8095,75,NOUN,nmod,NUM,german,63,127
8096,1,ADJ,mwe,DET,german,0,2
8097,1,X,cc,PRON,german,0,1
8098,1,VERB,dep,X,german,0,2
8099,3,NUM,appos,ADJ,german,0,12
8100,1,PROPN,dep,X,german,0,2
8101,25,PRON,dobj,ADJ,german,94,2
8102,4,NOUN,nmod,PART,german,0,16
8103,5463,PRON,nsubj,VERB,german,19439,1606
8104,15,ADP,conj,ADP,german,0,32
8105,10,PART,cc,NOUN,german,28,1
8106,2,CONJ,dep,ADJ,german,0,4
8107,1723,PROPN,amod,PROPN,german,1873,175
8108,1,NOUN,nsubjpass,X,german,3,0
8109,3,PART,advmod,VERB,german,5,11
8110,1,ADV,mark,PROPN,german,0,12
8111,3,AUX,auxpass,NOUN,german,5,13
8112,1,ADP,mark,NUM,german,0,2
8113,3,CONJ,compound,NOUN,german,3,4
8114,16,ADJ,acl,PROPN,german,0,141
8115,3,VERB,nsubj,ADJ,german,13,0
8116,1,ADV,dep,DET,german,0,1
8117,1,PUNCT,dep,X,german,1,0
8118,1,CONJ,appos,ADJ,german,0,2
8119,3,X,nmod,ADJ,german,8,1
8120,62,DET,det,VERB,german,142,273
8121,36,NUM,amod,PROPN,german,50,0
8122,5842,NOUN,nmod,NOUN,german,2498,20205
8123,18,X,root,ROOT,german,0,81
8124,3,VERB,csubj,ADV,german,3,23
8125,3,ADJ,dep,VERB,german,9,28
8126,8,PRON,det,VERB,german,37,3
8127,21,PROPN,nsubj,PRON,german,81,6
8128,1,VERB,advcl,CONJ,german,0,1
8129,13,PUNCT,punct,PUNCT,german,5,29
8130,4,ADJ,det,PRON,german,0,8
8131,2,ADJ,cop,ADP,german,0,7
8132,3,PROPN,conj,NUM,german,0,8
8133,2822,NUM,nummod,NOUN,german,3683,42
8134,1,NOUN,cop,PROPN,german,2,0
8135,1,NOUN,dobj,DET,german,0,2
8136,58,VERB,csubj,ADJ,german,167,395
8137,5,VERB,conj,ADV,german,0,31
8138,1,PRON,det,X,german,1,0
8139,2285,VERB,conj,VERB,german,28,20684
8140,1,ADJ,parataxis,NUM,german,0,2
8141,365,ADV,advmod,PROPN,german,873,68
8142,1582,ADJ,advmod,VERB,german,3862,1836
8143,5,PRON,nsubj,X,german,11,1
8144,4,PRON,det,ADJ,german,5,0
8145,1,NOUN,amod,NUM,german,2,0
8146,2,CONJ,conj,CONJ,german,0,4
8147,4,PRON,cc,NOUN,german,10,0
8148,129,NOUN,nmod,ADV,german,51,310
8149,1,CONJ,dep,CONJ,german,0,1
8150,126,ADJ,acl,NOUN,german,6,1107
8151,1,X,nsubj,ADJ,german,1,0
8152,2,PUNCT,case,NOUN,german,1,1
8153,3,NOUN,det,X,german,0,5
8154,4,PRON,nsubj,NUM,german,12,0
8155,4942,DET,det,PROPN,german,9131,3
8156,2,DET,det,CONJ,german,0,8
8157,35,CONJ,cc,PRON,german,3,95
8158,5,NOUN,compound,VERB,german,11,7
8159,1,PROPN,ccomp,VERB,german,0,10
8160,11,ADP,aux,VERB,german,99,0
8161,1,ADP,dep,ADJ,german,5,0
8162,2,ADJ,acl,ADJ,german,0,16
8163,259,VERB,parataxis,VERB,german,102,2906
8164,1,ADV,mark,ADP,german,0,4
8165,1,DET,dep,PROPN,german,3,0
8166,1,PRON,parataxis,NOUN,german,0,16
8167,1,ADV,conj,PRON,german,1,0
8168,14,PRON,det,PRON,german,11,5
8169,8,CONJ,dep,VERB,german,23,22
8170,10,PROPN,conj,ADP,german,0,58
8171,11,DET,nmod,VERB,german,57,0
8172,749,PRON,nsubjpass,VERB,german,5440,20
8173,10,ADJ,advmod,PRON,german,8,4
8174,2,ADJ,conj,ADV,german,0,10
8175,1,X,nummod,X,german,1,0
8176,2121,VERB,cop,NOUN,german,6270,1214
8177,1833,NOUN,nmod,ADJ,german,5967,1060
8178,8,CONJ,cc,AUX,german,0,8
8179,1,ADV,dep,PROPN,german,0,2
8180,1,PRON,dep,CONJ,german,0,1
8181,3,PART,dep,NOUN,german,0,20
8182,3,ADJ,advmod,PART,german,5,3
8183,3,PROPN,appos,X,german,0,13
8184,12,VERB,advcl,PROPN,german,11,114
8185,1,ADV,dobj,VERB,german,7,0
8186,1,NUM,conj,ADJ,german,0,3
8187,75,DET,det,PRON,german,78,14
8188,1,NOUN,nsubjpass,PRON,german,3,0
8189,1,DET,neg,NOUN,german,2,0
8190,1,PROPN,conj,DET,german,0,3
8191,13,PROPN,name,NUM,german,23,0
8192,1,NOUN,dobj,SCONJ,german,0,19
8193,1,NUM,advcl,NOUN,german,8,0
8194,1303,NOUN,nsubj,ADJ,german,6575,334
8195,24,ADJ,advmod,NUM,german,33,0
8196,713,NOUN,appos,NOUN,german,49,2814
8197,1,NUM,cop,PROPN,german,1,0
8198,1,ADV,parataxis,VERB,german,0,2
8199,16,ADP,cop,NOUN,german,72,0
8200,4,DET,dobj,VERB,german,14,0
8201,281,VERB,conj,ADJ,german,1,1778
8202,1,NUM,acl,NOUN,german,0,6
8203,4,X,conj,NOUN,german,0,44
8204,3,NOUN,iobj,NOUN,german,1,10
8205,6,ADP,xcomp,NOUN,german,0,6
8206,2230,NOUN,root,ROOT,german,0,15792
8207,1,ADV,conj,SCONJ,german,0,2
8208,5,NUM,nsubjpass,VERB,german,25,0
8209,10,ADV,appos,VERB,german,28,38
8210,1,PART,advmod,NOUN,german,3,0
8211,1,ADV,mark,X,german,0,5
8212,11,NUM,dobj,VERB,german,23,40
8213,8,PROPN,name,ADP,german,3,17
8214,1,VERB,mark,ADJ,german,0,10
8215,8,PRON,acl,VERB,german,13,34
8216,21,NOUN,cc,PROPN,german,2,24
8217,4,NOUN,case,PROPN,german,0,4
8218,1,CONJ,mwe,SCONJ,german,0,1
8219,2,ADJ,neg,NOUN,german,2,0
8220,1153,NUM,nmod,NOUN,german,1266,1313
8221,1,NUM,dep,PRON,german,0,8
8222,3,VERB,conj,ADP,german,0,31
8223,2,PART,neg,ADP,german,1,2
8224,2,PROPN,dep,CONJ,german,1,1
8225,4,PROPN,appos,PRON,german,0,8
8226,7,VERB,advcl,PRON,german,8,83
8227,18,NOUN,compound,ADJ,german,55,5
8228,1,ADP,csubj,ADJ,german,11,0
8229,1,PROPN,name,PRON,german,0,1
8230,4,VERB,ccomp,PRON,german,0,47
8231,2,SCONJ,mark,NUM,german,4,2
8232,7,ADV,cc,VERB,german,19,11
8233,1,ADJ,csubj,NOUN,german,0,13
8234,1,DET,mwe,NUM,german,1,0
8235,2,ADJ,cop,PROPN,german,0,3
8236,2,PROPN,advmod,NOUN,german,4,0
8237,1,ADJ,advmod,AUX,german,1,0
8238,7,NOUN,dep,ADJ,german,11,4
8239,2,PART,conj,ADJ,german,0,7
8240,1,ADP,appos,ADP,german,0,6
8241,2,PRON,expl,AUX,german,2,0
8242,2,PART,advmod,PROPN,german,6,0
8243,2,CONJ,advcl,VERB,german,0,4
8244,11,ADP,root,ROOT,german,0,70
8245,1,PRON,det,ADP,german,0,1
8246,499,PRON,iobj,VERB,german,1641,243
8247,1,PROPN,advcl,PROPN,german,0,5
8248,1,PROPN,advcl,VERB,german,0,15
8249,7,ADV,advmod,X,german,9,3
8250,23,ADJ,appos,PROPN,german,0,61
8251,1,PROPN,det,VERB,german,0,7
8252,4,CONJ,cc,CONJ,german,0,7
8253,10,PRON,nsubj,AUX,german,18,5
8254,28,NOUN,appos,ADJ,german,6,99
8255,16,PRON,nmod,PRON,german,2,28
8256,11,PRON,dobj,NOUN,german,29,6
8257,1,ADP,conj,NUM,german,0,3
8258,2,DET,nummod,NOUN,german,2,0
8259,1,ADP,parataxis,ADJ,german,0,11
8260,2,PROPN,iobj,PROPN,german,0,3
8261,3,PRON,conj,ADJ,german,0,21
8262,9,DET,det,ADV,german,11,3
8263,6,PROPN,appos,NUM,german,0,27
8264,1,PUNCT,cop,NOUN,german,4,0
8265,13,ADP,mwe,ADP,german,0,19
8266,1,ADJ,cop,VERB,german,0,1
8267,3,VERB,acl,NUM,german,1,8
8268,1,NOUN,appos,DET,german,0,3
8269,3,PUNCT,cc,NOUN,german,0,3
8270,69,PRON,root,ROOT,german,0,396
8271,1,X,nsubj,NOUN,german,7,0
8272,3,PUNCT,punct,DET,german,2,2
8273,1,VERB,cc,VERB,german,0,7
8274,1,PROPN,nmod,SCONJ,german,0,23
8275,1,PROPN,amod,NUM,german,1,0
8276,1,ADV,ccomp,ADJ,german,0,1
8277,188,ADP,case,ADJ,german,404,33
8278,2,ADP,mwe,PRON,german,0,2
8279,3,CONJ,cc,SCONJ,german,0,3
8280,1,PROPN,aux,NOUN,german,2,0
8281,6,NOUN,appos,ADP,german,0,24
8282,4,PROPN,dobj,NUM,german,0,16
8283,6,NOUN,conj,CONJ,german,0,23
8284,3425,PROPN,appos,NOUN,german,10,7034
8285,4,ADJ,conj,NUM,german,0,12
8286,781,PART,neg,VERB,german,1431,818
8287,1,NOUN,nsubj,CONJ,german,0,2
8288,7,CONJ,case,ADV,german,9,0
8289,1,DET,conj,PROPN,german,5,0
8290,3,PRON,conj,DET,german,0,6
8291,1,X,case,NOUN,german,1,0
8292,9,PRON,expl,NOUN,german,6,21
8293,16,ADJ,compound,NOUN,german,31,0
8294,2,NOUN,dep,PRON,german,0,5
8295,13,ADJ,appos,VERB,german,35,35
8296,1,AUX,auxpass,X,german,5,0
8297,1,NUM,nmod,PART,german,3,0
8298,15,ADJ,amod,NUM,german,20,1
8299,32,VERB,cop,ADP,german,36,73
8300,1,NUM,det,NOUN,german,0,2
8301,8,PRON,nsubj,ADV,german,34,0
8302,147,NOUN,dep,VERB,german,1089,41
8303,31,NUM,nummod,X,german,29,14
8304,9,AUX,conj,AUX,german,0,18
8305,1,PRON,dep,X,german,1,0
8306,1,ADV,appos,ADV,german,0,2
8307,1,PROPN,appos,CONJ,german,0,1
8308,5950,NOUN,dobj,VERB,german,10779,14202
8309,11,NOUN,conj,ADP,german,0,54
8310,6,SCONJ,mark,ADP,german,38,0
8311,1,ADV,neg,PART,german,1,0
8312,1,PRON,csubj,ADJ,german,8,0
8313,276,PROPN,root,ROOT,german,0,1704
8314,357,NOUN,nmod,ADP,german,26,1026
8315,1,PART,neg,DET,german,2,0
8316,3,PROPN,nmod,AUX,german,17,5
8317,1,NOUN,mwe,VERB,german,15,0
8318,126,PUNCT,punct,ADV,german,31,394
8319,1,NUM,compound,X,german,0,1
8320,10,PART,neg,PRON,german,10,0
8321,26,VERB,csubj,NOUN,german,35,277
8322,3,ADV,advcl,VERB,german,8,6
8323,7,X,nmod,VERB,german,25,27
8324,77,CONJ,cc,ADV,german,9,111
8325,4,ADP,compound,NOUN,german,11,0
8326,15,X,cc,NOUN,german,0,34
8327,1,X,compound,PROPN,german,0,1
8328,87,ADJ,advcl,VERB,german,214,679
8329,2,PRON,mwe,ADP,german,0,2
8330,1,PART,neg,NUM,german,2,0
8331,47,PART,aux,AUX,german,47,0
8332,602,VERB,xcomp,VERB,german,153,4539
8333,1,PRON,amod,PRON,german,0,1
8334,23,ADJ,cop,ADJ,german,70,23
8335,1,ADP,mwe,CONJ,german,0,1
8336,9,DET,nsubj,NOUN,german,83,0
8337,3,X,nmod,PRON,german,4,3
8338,4,VERB,conj,PRON,german,0,29
8339,2,CONJ,advmod,PROPN,german,4,0
8340,2496,PRON,det,NOUN,german,3234,21
8341,4,ADP,ccomp,VERB,german,5,41
8342,1,CONJ,cc,X,german,0,1
8343,2,ADV,mwe,SCONJ,german,1,1
8344,19,VERB,cop,NUM,german,35,11
8345,1,ADV,ccomp,VERB,german,0,3
8346,7,NOUN,appos,NUM,german,0,26
8347,1,X,conj,CONJ,german,0,7
8348,839,ADJ,advmod,ADJ,german,1464,9
8349,1,VERB,dep,NUM,german,0,11
8350,1,ADP,advcl,VERB,german,0,11
8351,1,PROPN,amod,ADP,german,2,0
8352,2,PROPN,dep,PRON,german,9,1
8353,6,PRON,appos,VERB,german,23,43
8354,19,DET,nmod:poss,PROPN,german,38,0
8355,3,X,dobj,VERB,german,3,3
8356,13,CONJ,case,PROPN,german,18,0
8357,1,VERB,acl,CONJ,german,0,4
8358,4,VERB,xcomp,ADV,german,0,19
8359,2367,ADV,advmod,ADJ,german,5315,133
8360,1,PROPN,dep,ADJ,german,1,0
8361,2,ADV,conj,PROPN,german,2,3
8362,25,X,dep,VERB,german,24,138
8363,2,X,cc,ADJ,german,0,4
8364,3,PART,conj,ADV,german,0,7
8365,168,NUM,nmod,ADJ,german,723,18
8366,19,PRON,conj,VERB,german,16,116
8367,1,NUM,nsubjpass,NOUN,german,0,1
8368,1,PART,nsubj,ADJ,german,1,0
8369,17,PUNCT,punct,AUX,german,33,63
8370,1,PROPN,case,X,german,2,0
8371,36,PROPN,conj,VERB,german,26,430
8372,1,NOUN,dobj,CONJ,german,0,5
8373,4,ADP,punct,NOUN,german,0,6
8374,6307,PROPN,name,PROPN,german,8958,98
8375,1,PROPN,nmod,CONJ,german,0,3
8376,76,VERB,parataxis,NOUN,german,24,681
8377,30,PRON,expl,ADJ,german,123,2
8378,4,VERB,ccomp,ADV,german,0,45
8379,1,PART,advmod,PART,german,0,1
8380,4,PRON,conj,NUM,german,0,8
8381,1,PROPN,mwe,PROPN,german,0,1
8382,74,NOUN,nsubj,ADP,german,192,51
8383,3,NOUN,advmod,NOUN,german,6,1
8384,52,NOUN,det,PROPN,german,1,153
8385,3,X,compound,NUM,german,5,0
8386,1,ADP,advmod,ADJ,german,1,0
8387,1,CONJ,dep,SCONJ,german,0,1
8388,6,ADP,cop,ADJ,german,19,0
8389,1342,CONJ,cc,PROPN,german,22,5306
8390,4,NOUN,nsubjpass,AUX,german,2,4
8391,25,PROPN,nsubj,ADP,german,60,19
8392,52,NOUN,ccomp,VERB,german,146,257
8393,1,PRON,expl,PRON,german,3,0
8394,52,NUM,dep,ADP,german,0,107
8395,15,NOUN,nsubj,NUM,german,69,2
8396,15,ADJ,advcl,ADJ,german,40,109
8397,1,PRON,neg,VERB,german,4,0
8398,2,PROPN,parataxis,NOUN,german,0,8
8399,2,NOUN,mark,VERB,german,6,0
8400,2,ADJ,advmod,X,german,3,0
8401,2,VERB,xcomp,CONJ,german,0,10
8402,1,PRON,det,NUM,german,1,0
8403,16,DET,nsubj,VERB,german,127,0
8404,181,NOUN,det,PRON,german,0,545
8405,4,ADJ,csubj,VERB,german,13,36
8406,6,ADP,mark,ADJ,german,9,12
8407,2,ADV,amod,NOUN,german,2,0
8408,5,VERB,advcl,ADP,german,15,31
8409,1,ADP,ccomp,ADJ,german,0,5
8410,2,PUNCT,appos,VERB,german,8,3
8411,1,PROPN,ccomp,PROPN,german,0,3
8412,2,ADP,mwe,NUM,german,0,2
8413,4,PROPN,appos,ADV,german,0,10
8414,7,PROPN,nsubjpass,PROPN,german,42,4
8415,33,PROPN,nmod,NUM,german,4,114
8416,178,NUM,appos,PROPN,german,0,423
8417,1,DET,compound,PROPN,german,0,1
8418,1,SCONJ,mark,PRON,german,4,0
8419,4,NOUN,advcl,NOUN,german,0,35
8420,9,ADV,cc,NOUN,german,16,7
8421,1,ADP,acl,PROPN,german,0,7
8422,2,PRON,nsubjpass,ADP,german,7,0
8423,4352,NOUN,conj,NOUN,german,24,23336
8424,6,NOUN,acl,VERB,german,0,52
8425,1,ADJ,csubj,PRON,german,0,6
8426,2,PRON,mwe,NOUN,german,16,0
8427,2,ADV,conj,NUM,german,0,5
8428,1,PRON,det,DET,german,1,0
8429,3,X,acl,NUM,german,3,0
8430,3,NOUN,nummod,ADP,german,0,6
8431,1,PART,conj,PART,german,0,5
8432,17,X,nmod,NOUN,german,20,67
8433,1,VERB,nsubj,NOUN,german,0,17
8434,140,NOUN,nsubj,PROPN,german,667,7
8435,3,ADJ,ccomp,ADJ,german,0,28
8436,92,PRON,amod,NOUN,german,124,0
8437,1,ADJ,ccomp,ADV,german,0,6
8438,1,PROPN,nmod,DET,german,0,11
8439,1,X,advcl,VERB,german,3,0
8440,4,ADJ,csubj,ADJ,german,0,46
8441,2,PROPN,iobj,NOUN,german,0,22
8442,2,X,conj,PROPN,german,0,47
8443,8,PROPN,dobj,NOUN,german,0,17
8444,1,PROPN,conj,ADJ,german,0,4
8445,4,NOUN,nsubjpass,ADP,german,26,0
8446,4,DET,det,X,german,7,0
8447,1,ADJ,xcomp,ADJ,german,1,0
8448,2,NUM,appos,PRON,german,0,4
8449,1,PRON,iobj,NOUN,german,3,0
8450,2,ADP,compound,PROPN,german,2,0
8451,360,PRON,expl,VERB,german,687,164
8452,6,PROPN,parataxis,PROPN,german,0,39
8453,18,ADP,mwe,NOUN,german,0,23
8454,1,PART,advmod,ADV,german,1,0
8455,2,ADV,appos,PRON,german,4,0
8456,1,PRON,mwe,ADV,german,0,1
8457,3,DET,dep,VERB,german,6,3
8458,1,X,nmod,PROPN,german,1,0
8459,8,PART,aux,ADJ,german,8,0
8460,1,NOUN,iobj,PART,german,1,0
8461,1,ADJ,parataxis,X,german,0,4
8462,1,X,ccomp,VERB,german,0,5
8463,1,ADJ,mwe,ADV,german,0,1
8464,753,ADV,mark,VERB,german,158,5007
8465,98,VERB,advcl,ADJ,german,211,807
8466,1,AUX,ccomp,VERB,german,0,12
8467,2,PRON,dobj,ADP,german,0,2
8468,2,PRON,nmod,DET,german,2,2
8469,3,X,advmod,VERB,german,3,10
8470,29,NOUN,dobj,ADJ,german,70,9
8471,1,X,nummod,NOUN,german,1,0
8472,2,PROPN,cop,NOUN,german,13,0
8473,1,ADV,det,PRON,german,1,0
8474,5,ADJ,conj,ADP,german,0,59
8475,11,X,compound,NOUN,german,25,0
8476,6,CONJ,mwe,ADV,german,0,6
8477,1,PROPN,punct,NOUN,german,2,0
8478,1,DET,mark,VERB,german,4,0
8479,1,X,amod,NOUN,german,1,0
8480,15,NOUN,nsubjpass,PROPN,german,82,9
8481,7,NUM,nmod,X,german,0,10
8482,2,PRON,compound,PRON,german,0,2
8483,49,NOUN,acl,NOUN,german,0,404
8484,2,ADV,neg,PROPN,german,6,0
8485,6,PART,neg,CONJ,german,5,1
8486,5,PROPN,name,VERB,german,8,3
8487,22,PRON,dep,NOUN,german,10,27
8488,12,ADP,mwe,ADV,german,0,12
8489,15,PROPN,acl,PROPN,german,0,89
8490,2,X,nsubj,VERB,german,5,0
8491,1,PRON,dobj,PRON,german,0,1
8492,171,PUNCT,punct,PRON,german,47,1018
8493,8,NUM,nmod,PRON,german,10,18
8494,1,NOUN,advmod,ADJ,german,1,0
8495,1,NOUN,cop,PRON,german,2,0
8496,8,ADP,mark,NOUN,german,6,66
